1	>685bf192-5754-de16-8919-87bcadcb716c	0.9477	E
1	>31d8c01d-82c4-61b4-884f-000bea499000	0.9933	M
1	>6e0e9359-0fc0-f087-6c2e-9ca00cad8d75	0.9555	M
1	>c3e0ee0b-f1c7-c88c-c2e2-2bc868a91f4f	0.9350	E
1	>840ce2ad-bee6-c8dc-65da-efe81b34e83a	0.9610	M
1	>d9d2ca26-4d35-5a4d-d052-6ffc4f6064c6	0.9466	E
1	>16f02bff-9697-2f4c-ba54-16cfef739d36	0.9467	E
1	>0cf21b32-3321-0614-72fb-9b6b0c72519e	0.9426	E
1	>d82d6d3c-28c0-f13b-a8df-b61c635c6386	0.9409	E
1	>afdcbc96-7191-4d26-963b-8465d067c68b	0.9419	E
1	>c401c1e6-4331-c5e3-e107-3eac8da22e05	0.9434	E
1	>ce724f12-f0a0-ac4a-9e22-ec57bc498aed	0.9817	M
1	>e4e50c3b-8adf-9377-0d18-445c8f87772e	0.9499	E
1	>66fa97a7-3293-8afd-f0b4-a1bf23183f85	0.9448	E
1	>b41e2614-ac2c-3acb-a66a-ffa059ed9a80	0.9917	M
1	>3e0b3beb-e14f-3fd8-a8ea-089fe9fa90e8	0.9715	M
1	>49c8efb6-df1c-d067-4978-989832553393	0.9382	E
1	>dbfccc64-e6bc-4314-b377-dd7a849faf55	0.9471	E
1	>65eaa98a-c344-314c-bd91-fbf9d44924cd	0.9399	E
1	>8397f84b-87ce-b419-c3b7-19004ef4cad0	0.9357	E
1	>46e5f721-9e92-03c0-53b2-20dc431c542f	0.9435	E
1	>b5061ffd-368a-def0-2602-c88389a6b37a	0.9429	E
1	>ed01c049-d6ed-8119-f823-268dad52ade4	0.9428	E
1	>680d12e7-d616-e6eb-0acf-fa43f43b1e7f	0.9383	E
1	>f5afb493-d738-05b5-67e2-ca5376a67a8b	0.9771	M
1	>b3ecc1e5-e8fd-a1ba-4175-eb77260d1da3	0.9531	M
1	>30015011-014f-58c6-d510-31235910daf1	0.9382	E
1	>6722cc67-aef5-0af2-8f0a-9efffbfb778b	0.9629	M
1	>70669df4-1fe4-8615-1c93-dc94e2fc28eb	0.9825	M
1	>1ce71914-3f87-fd00-be7c-f2e85f6a1ef3	0.9416	E
1	>937f52bf-0987-4c6b-15dc-c7ca10ef79a6	0.9340	E
1	>635ea0e9-d8c5-6bc9-529f-ebbb20fe40c9	0.9689	M
1	>b8f61e18-2d1b-5581-d090-3766dfefe635	0.9388	E
1	>8eeadb8b-5448-3d16-9438-ab2e7fbefd6c	0.9360	E
1	>ad9b7959-14cb-4e56-bcf9-be341ce98872	0.9423	E
1	>eb565f18-eed7-63bd-b3f1-5349da509484	0.9461	E
1	>f730191c-88ea-d4f7-0cf8-8afef2f32f8e	0.9785	M
1	>b178e585-2e70-6b77-c376-e578f1d66f2b	0.9431	E
1	>ea21fea8-8c1b-9db9-2b7e-0bfabffcfedb	0.9804	M
1	>ab11cd8a-d54d-c76e-80d4-3b04a569f25a	0.9351	E
1	>e86578b7-68c4-6d9b-08bb-f2ff14c56c94	0.9855	M
1	>f3e5158a-eb65-1afd-4392-b2b105e34743	0.9421	E
1	>23c00c52-742d-a874-5ae3-88a2b24afec5	0.9363	E
1	>5f13cd81-8f5a-b63d-46bf-9751950e3f18	0.9346	E
1	>89d24ff1-72c1-9dd4-2d88-eb5de587a604	0.9447	E
1	>8fa0ce00-646c-fb2b-cd7b-8dc49acc9c47	0.9424	E
1	>244e5147-c56f-3d9a-50e9-41bbaf772dfb	0.9848	M
1	>f384edc2-a100-3845-b826-cdcd23ba3117	0.9447	E
1	>c0badd41-cc62-9ace-b486-9a62a94499bb	0.9592	M
1	>eeed59bf-4a32-a8d0-9078-0e1c7043c6ec	0.9391	E
1	>ffb96611-cf7b-45d3-80f2-6341576efe86	0.9466	E
1	>d94b4a58-df4d-b5c7-9a46-59fd7d98bcb8	0.9782	M
1	>1a10231f-f03d-1482-b789-30fe5a77c006	0.9491	E
1	>a58551d8-3eed-4e4d-01ee-bafe05013778	0.9456	E
1	>0e29d762-157c-9907-2cb9-2d94cd6c37ad	0.9419	E
1	>6e7ac0b3-566c-4be8-cc52-89b109437c6a	0.9403	E
1	>a322d0d6-e34a-faa2-c7d0-2cd986a93e5a	0.9487	E
1	>b45230fd-855d-908d-f0f5-c57d3827e594	0.9762	M
1	>1377b581-97b5-1982-3ba9-a7b8910f34c9	0.9357	E
1	>3490b2c4-1715-8056-c555-8595b19d37ff	0.9470	E
1	>a215980c-d22f-7940-b7ea-92eb06d1bd4a	0.9722	M
1	>a76729d6-0fbc-c9ca-dfa4-683f61ea5b57	0.9790	M
1	>c71db346-4615-b508-864b-611f4f6fa7b5	0.9409	E
1	>3dbc9d66-6256-5e22-5086-30c3692cde74	0.9383	E
1	>508e4e73-7e35-a2c4-6799-697a7198e1a5	0.9873	M
1	>bf57febb-2e9b-03a9-557d-72b7ed178ccd	0.9389	E
1	>34e90a26-2cb9-8c9b-7ca8-f820119ef5ab	0.9669	M
1	>e24e4bed-afaf-6996-0e8a-0f55ff752104	0.9467	E
1	>7ca100f6-b14b-923e-da0a-6c29bc7bda45	0.9485	E
1	>f38407e5-3d7c-6c22-4d6e-42c4852e5064	0.9466	E
1	>695445d7-ba4e-9bcd-fb7d-0a692833b88c	0.9718	M
1	>8e07afbd-09f2-dc0e-4c4f-9602b0dca2ba	0.9467	E
1	>91b15121-863c-8fe6-0615-12e5c3d34047	0.9422	E
1	>43f83d95-2010-25e2-0cff-b8cf25a510c3	0.9654	M
1	>1faaf1bd-2de5-a91e-90c6-e08d39590154	0.9359	E
1	>02f2dde1-4283-2f8a-32d2-c289fd07f0ff	0.9392	E
1	>676c1d85-9fb2-3d46-a3d0-5be3f1116696	0.9404	E
1	>d251dae8-805f-6de1-3423-889e36b1eafd	0.9468	E
1	>8220e567-7b8c-ee26-5067-ac5ae8df6013	0.9382	E
1	>0ddedb8a-32c8-c018-afd3-ab9e8f60a14d	0.9398	E
1	>26d30ee9-4dd7-867c-ec7b-aed29f17f80e	0.9443	E
1	>b947c2f6-a182-9b96-1d53-0312a08d1dd8	0.9436	E
1	>d431313d-b4c5-4ac4-6f62-1a7dabb8ce45	0.9945	M
1	>f9a6fe5d-9ce8-48a3-4a23-07ee7146ac4d	0.9355	E
1	>4dbbf4d8-24dd-4fa4-0ae5-affc97d2e410	0.9845	M
1	>ed3e4388-d6de-a069-4644-eb8f40cde2c2	0.9408	E
1	>0ad92b0c-8390-5ad5-519d-f187ad4e6301	0.9433	E
1	>1bcb26e7-35b6-6c65-c123-18a723b3542d	0.9448	E
1	>03d8570d-ca11-dd16-3f91-b1dc537617ec	0.9624	M
1	>f51fa094-80b8-408e-8049-1ce3611a54f0	0.9339	E
1	>d3ee646a-35ee-8ae5-5176-d446342f0eb4	0.9391	E
1	>8c8bbb91-64e4-7505-735e-b82cfb1d1f49	0.9459	E
1	>178cab73-76b2-1322-8b84-6a21fc2341db	0.9690	M
1	>aaca2675-40c0-f905-ee54-cc7c293abbd5	0.9448	E
1	>a98e0e2f-6fff-309e-cf7a-aa5f77236ad2	0.9858	M
1	>62871b64-7154-af05-dbf5-6626fa630213	0.9409	E
1	>3233f934-1548-36a3-a944-7149bf72099b	0.9357	E
1	>6de8a8c1-ad7b-18cf-3801-9a66cedf594b	0.9682	M
1	>98bf3b29-0973-ab42-1bdd-b9d26e0a5fbf	0.9436	E
1	>008ad111-ce60-6d9c-6cb0-b523daa4795b	0.9613	M
1	>9aa06be1-b993-fb64-8eff-68ce61338b7a	0.9386	E
1	>43413280-b0e1-95bd-ff4e-649c57518995	0.9373	E
1	>dea4dd8e-d1ea-8cfe-cd59-78150a5b88f6	0.9376	E
1	>78b982b8-62d5-f329-4e7d-fcb916b808e6	0.9394	E
1	>68064421-3899-4593-cfcc-d21350fad935	0.9360	E
1	>9fc1f261-6bfa-7115-4090-2a65b75a5565	0.9675	M
