1	>30df3f41-034c-6bff-6d2b-c37590dae1f5	0.9671	M
1	>afb486a1-d18c-eab3-1236-bc3c1255d557	0.9709	M
1	>e77378ee-ff6b-8421-20cc-76efa8c8d34e	0.9723	M
1	>fbd05d4f-cd41-0c22-7b46-e336fe46d5e5	0.9857	M
1	>39744125-0416-216c-cb44-03646040593f	0.9547	M
1	>3ff74ba5-bba6-d78b-eda3-206cdcc7ab8c	0.9754	M
1	>7c8f58a1-e30d-8ae4-38c0-72b3fa4296fb	0.9825	M
1	>0c927b86-f35c-9ccb-29ca-71caffc4c0a2	0.9809	M
1	>ced76d32-3536-dc39-595f-d4899fec7f0e	0.9574	M
1	>5c0e5734-518d-eee7-f763-bcca9b257e73	0.9843	M
1	>cf96dea8-a547-3baf-7a96-2bfbee02095d	0.9695	M
1	>5e6f0432-2590-5023-3558-546929e9e6db	0.9795	M
1	>4ccdf450-071e-4689-6976-fb186dceb2a3	0.9870	M
1	>727c8da2-ef53-e1bd-215c-e65bc530bc9a	0.9835	M
1	>ca589fdf-9407-0529-8eb9-07cfceda75c3	0.9732	M
1	>14a76017-d112-96fa-8ca3-1858fe0fe6e8	0.9860	M
1	>9dfddc09-3407-4255-925c-c6c5cd742539	0.9854	M
1	>c91864b2-24b7-fd0d-7891-217abe676e6c	0.9847	M
1	>7a557910-cd92-0e66-9a59-6ac6eff49885	0.9783	M
1	>3d6949c6-75a2-a1b8-0855-118ab265a059	0.9886	M
1	>cb055474-c3c7-cc15-85a9-b0c6b4826ca3	0.9613	M
1	>12adcb6d-8799-fe4b-b626-5f7423e6d29b	0.9443	E
1	>12394d41-a1b3-5c05-2623-12160b07470e	0.9967	C
1	>c7026edc-2a53-ceaa-5ea5-81ffa3b6bda5	0.9650	M
1	>5ffd57c6-30b5-3591-d4dd-6b03c3d264e3	0.9829	M
1	>83139f83-f21e-d04b-0e1b-d829800cee7c	0.9884	M
1	>6100e29a-e2d5-e64b-68f8-ef17ebed20ef	0.9882	M
1	>95569720-51f3-f161-8502-8ab961e43a2d	0.9676	M

2	>d41cc632-2171-7d3c-fe25-1cef1d050231	1.0000	C

3	>4853bc99-3794-3c8d-4bf2-a3199a88c3ae	1.0000	C

4	>0934ee94-7b12-7eea-e571-925511a6d6be	1.0000	C

5	>bd397bf9-d057-d34e-f598-d2c288272fcc	1.0000	C

6	>adb7f638-8569-a7f8-c4b6-92e348544f7d	1.0000	C

7	>6182f33a-3ba0-be1f-a5c5-f5b15b93e003	1.0000	C

8	>9dca3c28-c397-f356-80a8-759eee4a59a5	1.0000	C

