1	>43255188-16ce-778e-7667-ce77055bf5d0	0.9710	M
1	>7c2be027-f771-12b9-1a89-9e846af72629	0.9731	M
1	>9a19a99b-fb28-ad6c-bdab-2c36c6b26214	0.9619	M
1	>72cb993b-b784-fce6-0869-fa72f164429b	0.9666	M
1	>cb8b01e0-c445-2289-0a01-8de255257c43	0.9665	M
1	>0d5080c0-5d15-38f0-395a-b98bf2fa2e7c	0.9752	M
1	>c85c0fc4-b784-ed46-b3b5-6e889450d20f	0.9366	E
1	>20e82181-5fc1-2b3f-97bd-802054f6a8e4	0.9606	M
1	>8cf35005-872f-f8f0-f051-b0acca0c7a7e	0.9854	M
1	>84784ef6-d24a-f12c-03e4-6eea10e47acf	0.9723	M
1	>b1f644c8-b515-e097-d1f1-48114f8356e1	0.9624	M
1	>e2fba6ad-2465-b577-ef9c-afc63e83159d	0.9584	M
1	>b771fdce-093d-8c16-d20b-edb29d137463	0.9888	M
1	>731c653a-9533-c7ad-3947-443b808be49b	0.9920	M
1	>0abf1fbd-3b5a-64fb-a002-f99153831cee	0.9393	E
1	>f9914b97-c7b2-6c2e-aae4-9e1e60d217b1	0.9605	M
1	>8083eb49-127b-d976-20f3-ef859e71dfef	0.9780	M
1	>7bcc7cc0-d09e-2f37-2acb-b7af1c327482	0.9550	M
1	>69dc7e3f-3784-1bea-c767-5c390b5431cf	0.9852	M
1	>ad70548d-b6fa-7fc6-8465-9fcbd76cbda8	0.9863	M
1	>c372c6d0-2fcd-cc28-0c8e-81865e8299e9	0.9537	M
1	>b694c786-e4bc-2d51-bb4b-bff3d1ffbc21	0.9779	M
1	>e1b20c9d-f7a9-6d8e-cc1d-7c49b1995397	0.9667	M
1	>13e6e888-0ab6-e6af-9abf-bcf39602a345	0.9753	M
1	>8c1e2f0a-fca3-650e-581a-52910154b18e	0.9611	M
1	>f57ec8ca-a728-a3bc-e76c-4a9ebd6d8825	0.9660	M
1	>e1ccc483-b7f0-dada-9997-1e60c052394f	0.9407	E
1	>4ca4f998-d2e1-cfcb-cafc-adb5e2e745ed	0.9862	M
1	>c17918f7-2898-0b60-e51d-a0734f600e29	0.9750	M
1	>673c9846-9026-a4dd-730b-bedaf595a26b	0.9819	M
1	>21cebc97-0ff1-153a-c9de-9d27c07d45b9	0.9864	M
1	>99823f82-f1e8-c328-9d66-63f1dd9ff48d	0.9940	C
1	>e17e2fcd-c050-c3e4-f713-04e28842550f	0.9493	E
1	>ef407a88-1894-7024-d173-f4ff0f29d267	0.9735	M
1	>82664f21-fb80-17ec-2c1d-08ccb8c78f93	0.9744	M

2	>bf4e95c2-33fe-6fe2-9422-976de542496e	0.9625	M
2	>cc677849-1736-5bba-7183-26a7605fdafa	0.9723	M
2	>79fc0aa6-a533-01e1-d03a-35fdfa4c9a70	0.9668	M
2	>dc5fe019-8396-be4f-83e5-4a6dd4d97a4a	0.9717	M
2	>00269458-3624-e05a-d46b-8906f4cc480b	0.9812	M
2	>e94af107-4582-e332-a13d-be522ecc8846	0.9814	M
2	>def5b243-abff-9e11-4ecf-cbff98f03b25	0.9659	M
2	>3f244254-ff8a-a794-3868-25db584bc7a0	0.9368	E
2	>926752e0-0a9d-5ba0-f0a8-35bfefe8ca46	0.9830	M
2	>4f4112ed-b6ec-0a2e-7443-166beec2b86c	0.9627	M
2	>e1b0c644-740e-9b8c-ec83-3bafc989ba77	0.9828	M
2	>b169b5a7-5b0d-b7de-3628-a11b185d1fa0	0.9665	M
2	>77358837-a6ed-6d58-101b-b4f668452efb	0.9830	M
2	>5a61982f-6408-4482-adab-17edc9eea10d	0.9654	M
2	>e4dc0b49-7d9d-5c29-5860-b22ab27bf606	0.9710	M
2	>ce5aba81-9ec0-db1c-1ab6-0a616ec24b2e	0.9940	C
2	>a5ac88e0-3480-4eed-c37c-d51fe08cc911	0.9866	M
2	>23c89ae7-644a-2abc-7b09-e151ceeaac50	0.9798	M
2	>c063f0aa-b3b5-7f25-b138-0a2ededd5d9e	0.9623	M
2	>1b6c136a-08fa-4af9-3066-132b757999fe	0.9757	M
2	>0b7448f4-8137-aae5-c764-b729e6fc2dd0	0.9787	M
2	>9ebe7389-a3bf-a886-6808-83deadbe42b0	0.9756	M
2	>67c8cf27-27e0-cd93-7f43-d0439c93b8bc	0.9769	M
2	>8dceb089-e1a9-bbd1-ecfc-153768033bc3	0.9706	M
2	>487d3ae5-80f8-4bde-0822-c42ca63e61a4	0.9716	M
2	>64e88750-98d9-cac5-3452-4972768ab700	0.9723	M
2	>e59e8a9d-25b6-708e-1abf-ac52b3339237	0.9702	M
2	>aaf2e025-4e2a-3fa4-e81a-7a64195fefc1	0.9688	M

3	>eb259119-e72f-1f90-e464-ccd3f415ac0b	1.0000	C

4	>54273420-3e29-57a5-c6d2-c36bb98faa7a	1.0000	C

5	>06fd27b4-74ce-b062-ddd1-dd5a4e615db2	1.0000	C

6	>9611eea1-9f11-9b2b-d807-eed7635d9bbf	1.0000	C

7	>79deb600-0684-a572-e814-c2a6037a8d43	1.0000	C

8	>3b6c6df8-cd52-3066-7630-999e7d1cc2f0	1.0000	C

9	>a27026a4-9376-c929-79df-5c9ed24645d4	1.0000	C

10	>0798303a-94eb-fca8-6aeb-961fc399b8c1	1.0000	C

11	>597d791a-9d67-4e0a-3558-0453011cb403	1.0000	C

12	>ad11e24f-b0f1-53d4-a11e-404d558275ad	1.0000	C

13	>74da2b00-13e7-38c2-3079-e5593fae9984	1.0000	C

14	>bda2343e-1750-7c5d-8b52-870110f98114	1.0000	C

