OTU_1	AP011548.1923809.1925382	100.0	1510.0	0.0	0.0	1.0	1510.0	24.0	1533.0	0.0	2789.0
OTU_1	CP003094.1820804.1822359	100.0	1510.0	0.0	0.0	1.0	1510.0	15.0	1524.0	0.0	2789.0
OTU_1	CP005484.277423.278971	99.934	1510.0	1.0	0.0	1.0	1510.0	25.0	1534.0	0.0	2784.0
OTU_1	CP005484.751190.752738	100.0	1510.0	0.0	0.0	1.0	1510.0	25.0	1534.0	0.0	2789.0
OTU_1	CP005484.2471901.2473449	100.0	1510.0	0.0	0.0	1.0	1510.0	25.0	1534.0	0.0	2789.0
OTU_1	CP014201.1046218.1047796	100.0	1510.0	0.0	0.0	1.0	1510.0	24.0	1533.0	0.0	2789.0
OTU_1	CP016823.24793.26371	99.934	1510.0	1.0	0.0	1.0	1510.0	24.0	1533.0	0.0	2784.0
OTU_1	CP020464.2775723.2777301	99.934	1510.0	1.0	0.0	1.0	1510.0	24.0	1533.0	0.0	2784.0
OTU_1	FM179322.2568485.2570042	100.0	1510.0	0.0	0.0	1.0	1510.0	16.0	1525.0	0.0	2789.0
OTU_1	LT220504.1436051.1437600	100.0	1510.0	0.0	0.0	1.0	1510.0	16.0	1525.0	0.0	2789.0
OTU_2	AB008209.1.1566	99.843	1273.0	2.0	0.0	1.0	1273.0	256.0	1528.0	0.0	2340.0
OTU_2	AF519171.72.1643	99.921	1273.0	1.0	0.0	1.0	1273.0	262.0	1534.0	0.0	2346.0
OTU_2	AP018549.1601191.1602759	100.0	1273.0	0.0	0.0	1.0	1273.0	259.0	1531.0	0.0	2351.0
OTU_2	CP000413.1579997.1581575	99.921	1273.0	1.0	0.0	1.0	1273.0	267.0	1539.0	0.0	2346.0
OTU_2	CP006803.1850533.1852112	99.843	1273.0	2.0	0.0	1.0	1273.0	262.0	1534.0	0.0	2340.0
OTU_2	CP021427.443898.445482	100.0	1273.0	0.0	0.0	1.0	1273.0	267.0	1539.0	0.0	2351.0
OTU_2	CP029614.1658616.1660176	99.764	1273.0	3.0	0.0	1.0	1273.0	256.0	1528.0	0.0	2335.0
OTU_2	DQ317605.1.1526	99.921	1273.0	1.0	0.0	1.0	1273.0	237.0	1509.0	0.0	2346.0
OTU_2	HE573914.1.1529	99.921	1273.0	1.0	0.0	1.0	1273.0	227.0	1499.0	0.0	2346.0
OTU_2	JQ805637.1.1609	99.843	1273.0	2.0	0.0	1.0	1273.0	295.0	1567.0	0.0	2340.0
OTU_3	AB729072.1.1487	95.198	1437.0	63.0	5.0	1.0	1434.0	19.0	1452.0	0.0	2266.0
OTU_3	AY323523.1.1481	95.192	1435.0	63.0	5.0	3.0	1434.0	1.0	1432.0	0.0	2263.0
