OTU_1	AFSG01000003.63771.65300	94.402	1054.0	55.0	4.0	1.0	1053.0	357.0	1407.0	0.0	1616.0
OTU_1	CP011051.2063741.2065295	94.402	1054.0	55.0	4.0	1.0	1053.0	365.0	1415.0	0.0	1616.0
OTU_1	CP011051.2128283.2129837	94.402	1054.0	55.0	4.0	1.0	1053.0	365.0	1415.0	0.0	1616.0
OTU_1	CP011051.2133896.2135450	94.402	1054.0	55.0	4.0	1.0	1053.0	365.0	1415.0	0.0	1616.0
OTU_1	CP011051.2587342.2588896	94.402	1054.0	55.0	4.0	1.0	1053.0	365.0	1415.0	0.0	1616.0
OTU_1	CP025941.1813009.1814562	94.402	1054.0	55.0	4.0	1.0	1053.0	365.0	1415.0	0.0	1616.0
OTU_1	DQ207730.1.1534	94.402	1054.0	55.0	4.0	1.0	1053.0	357.0	1407.0	0.0	1616.0
OTU_1	DQ452508.1.1379	94.402	1054.0	55.0	4.0	1.0	1053.0	284.0	1334.0	0.0	1616.0
OTU_1	FJ268976.1.1516	94.886	1056.0	48.0	6.0	1.0	1053.0	357.0	1409.0	0.0	1646.0
OTU_1	KJ756334.1.1450	94.592	1054.0	53.0	4.0	1.0	1053.0	326.0	1376.0	0.0	1628.0
OTU_2	AIGH01000069.160053.161583	100.0	1052.0	0.0	0.0	1.0	1052.0	350.0	1401.0	0.0	1943.0
OTU_2	ASUY01000086.3559.5169	100.0	1052.0	0.0	0.0	1.0	1052.0	430.0	1481.0	0.0	1943.0
OTU_2	AYNH01000028.46495.47932	100.0	1052.0	0.0	0.0	1.0	1052.0	252.0	1303.0	0.0	1943.0
OTU_2	CP030919.2571259.2572812	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CP032237.1145192.1146745	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CP032261.387974.389527	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CP033605.4835899.4837452	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CP033605.4932246.4933797	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CU651637.4284139.4285680	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_2	CU928145.2952863.2954404	100.0	1052.0	0.0	0.0	1.0	1052.0	356.0	1407.0	0.0	1943.0
OTU_3	ADVP01000026.81.1552	100.0	1052.0	0.0	0.0	1.0	1052.0	290.0	1341.0	0.0	1943.0
OTU_3	CP010526.546951.548500	100.0	1052.0	0.0	0.0	1.0	1052.0	363.0	1414.0	0.0	1943.0
OTU_3	CP011528.2168791.2170440	100.0	1052.0	0.0	0.0	1.0	1052.0	459.0	1510.0	0.0	1943.0
OTU_3	CP022607.1871729.1873283	100.0	1052.0	0.0	0.0	1.0	1052.0	366.0	1417.0	0.0	1943.0
OTU_3	CP029649.2478245.2479784	100.0	1052.0	0.0	0.0	1.0	1052.0	358.0	1409.0	0.0	1943.0
OTU_3	CP031131.2101216.2102769	100.0	1052.0	0.0	0.0	1.0	1052.0	365.0	1416.0	0.0	1943.0
OTU_3	CP031839.2237036.2238589	100.0	1052.0	0.0	0.0	1.0	1052.0	365.0	1416.0	0.0	1943.0
OTU_3	CP032481.2101396.2102963	100.0	1052.0	0.0	0.0	1.0	1052.0	378.0	1429.0	0.0	1943.0
OTU_3	FMNX01000005.560.2034	100.0	1052.0	0.0	0.0	1.0	1052.0	301.0	1352.0	0.0	1943.0
OTU_3	JHED01000011.602.2124	100.0	1052.0	0.0	0.0	1.0	1052.0	349.0	1400.0	0.0	1943.0
OTU_4	AY375058.1.1503	94.976	1055.0	50.0	2.0	1.0	1055.0	349.0	1400.0	0.0	1652.0
OTU_4	EU771689.1.1402	94.981	1056.0	49.0	3.0	1.0	1055.0	349.0	1401.0	0.0	1653.0
OTU_4	EU773762.1.1403	95.085	1058.0	45.0	6.0	1.0	1055.0	349.0	1402.0	0.0	1659.0
OTU_4	FJ937924.1.1398	95.08	1057.0	46.0	5.0	1.0	1055.0	346.0	1398.0	0.0	1659.0
OTU_4	FPLN01001151.8.1523	96.117	1056.0	36.0	4.0	1.0	1055.0	343.0	1394.0	0.0	1718.0
OTU_4	FPLN01002779.12.1533	99.716	1055.0	0.0	2.0	1.0	1055.0	349.0	1400.0	0.0	1929.0
OTU_4	GU644471.1.1362	96.296	1053.0	33.0	5.0	1.0	1051.0	314.0	1362.0	0.0	1724.0
OTU_4	KF464765.1.1366	98.209	1061.0	9.0	8.0	1.0	1055.0	207.0	1263.0	0.0	1845.0
OTU_4	KT386380.1.1390	96.034	1059.0	32.0	8.0	1.0	1055.0	299.0	1351.0	0.0	1714.0
OTU_4	KU713215.1.1399	95.161	1054.0	45.0	5.0	1.0	1052.0	350.0	1399.0	0.0	1659.0
OTU_5	AFSG01000003.63771.65300	100.0	1051.0	0.0	0.0	1.0	1051.0	357.0	1407.0	0.0	1941.0
OTU_5	CP002183.9750.11308	100.0	1051.0	0.0	0.0	1.0	1051.0	366.0	1416.0	0.0	1941.0
OTU_5	CP002183.906218.907775	100.0	1051.0	0.0	0.0	1.0	1051.0	365.0	1415.0	0.0	1941.0
OTU_5	CP011051.2063741.2065295	100.0	1051.0	0.0	0.0	1.0	1051.0	365.0	1415.0	0.0	1941.0
OTU_5	CP017112.90141.91690	100.0	1051.0	0.0	0.0	1.0	1051.0	364.0	1414.0	0.0	1941.0
OTU_5	DQ207730.1.1534	100.0	1051.0	0.0	0.0	1.0	1051.0	357.0	1407.0	0.0	1941.0
OTU_5	DQ452508.1.1379	100.0	1051.0	0.0	0.0	1.0	1051.0	284.0	1334.0	0.0	1941.0
OTU_5	KU977124.1.1455	100.0	1051.0	0.0	0.0	1.0	1051.0	329.0	1379.0	0.0	1941.0
OTU_5	MF101086.1.1467	100.0	1051.0	0.0	0.0	1.0	1051.0	330.0	1380.0	0.0	1941.0
OTU_5	MH571569.1.1350	100.0	1051.0	0.0	0.0	1.0	1051.0	272.0	1322.0	0.0	1941.0
OTU_6	CP008749.4792201.4793727	100.0	1376.0	0.0	0.0	1.0	1376.0	21.0	1396.0	0.0	2542.0
OTU_6	CP008856.709562.711105	100.0	1376.0	0.0	0.0	1.0	1376.0	26.0	1401.0	0.0	2542.0
OTU_6	CP025229.5225628.5227143	100.0	1376.0	0.0	0.0	1.0	1376.0	19.0	1394.0	0.0	2542.0
OTU_6	CP027169.6262925.6264446	100.0	1376.0	0.0	0.0	1.0	1376.0	18.0	1393.0	0.0	2542.0
OTU_6	CP029093.6348495.6350015	100.0	1376.0	0.0	0.0	1.0	1376.0	18.0	1393.0	0.0	2542.0
OTU_6	CP029605.6033088.6034618	100.0	1376.0	0.0	0.0	1.0	1376.0	22.0	1397.0	0.0	2542.0
OTU_6	CP029707.5318004.5319540	100.0	1376.0	0.0	0.0	1.0	1376.0	26.0	1401.0	0.0	2542.0
OTU_6	CP030351.3148900.3150420	100.0	1376.0	0.0	0.0	1.0	1376.0	18.0	1393.0	0.0	2542.0
OTU_6	CP030351.4867369.4868892	100.0	1376.0	0.0	0.0	1.0	1376.0	19.0	1394.0	0.0	2542.0
OTU_6	HM593867.1.1500	100.0	1376.0	0.0	0.0	1.0	1376.0	19.0	1394.0	0.0	2542.0
OTU_7	CP012584.5124476.5126018	100.0	893.0	0.0	0.0	11.0	903.0	508.0	1400.0	0.0	1650.0
OTU_7	CP029090.6968240.6969763	100.0	893.0	0.0	0.0	11.0	903.0	502.0	1394.0	0.0	1650.0
OTU_7	CP029093.730152.731674	100.0	893.0	0.0	0.0	11.0	903.0	501.0	1393.0	0.0	1650.0
OTU_7	CP030327.2330219.2331739	100.0	893.0	0.0	0.0	11.0	903.0	500.0	1392.0	0.0	1650.0
OTU_7	CP030351.3148900.3150420	100.0	893.0	0.0	0.0	11.0	903.0	501.0	1393.0	0.0	1650.0
OTU_7	CP030351.4867369.4868892	100.0	893.0	0.0	0.0	11.0	903.0	502.0	1394.0	0.0	1650.0
OTU_7	CP030861.3592088.3593624	100.0	893.0	0.0	0.0	11.0	903.0	509.0	1401.0	0.0	1650.0
OTU_7	CP031660.4931661.4933196	100.0	893.0	0.0	0.0	11.0	903.0	508.0	1400.0	0.0	1650.0
OTU_7	CP032569.6335114.6336653	100.0	893.0	0.0	0.0	11.0	903.0	511.0	1403.0	0.0	1650.0
OTU_7	DQ459317.1.1502	100.0	893.0	0.0	0.0	11.0	903.0	491.0	1383.0	0.0	1650.0
OTU_8	AJ560316.1.1684	100.0	1200.0	0.0	0.0	1.0	1200.0	413.0	1612.0	0.0	2217.0
OTU_8	AJ560318.1.1684	100.0	1200.0	0.0	0.0	1.0	1200.0	413.0	1612.0	0.0	2217.0
OTU_8	AJ560322.1.1684	100.0	1200.0	0.0	0.0	1.0	1200.0	413.0	1612.0	0.0	2217.0
OTU_8	CP000287.1551316.1553110	100.0	1200.0	0.0	0.0	1.0	1200.0	432.0	1631.0	0.0	2217.0
OTU_8	CP000287.1795136.1796930	100.0	1200.0	0.0	0.0	1.0	1200.0	432.0	1631.0	0.0	2217.0
OTU_8	D12804.1.1750	100.0	1200.0	0.0	0.0	1.0	1200.0	405.0	1604.0	0.0	2217.0
OTU_8	JN939439.1.1759	100.0	1200.0	0.0	0.0	1.0	1200.0	417.0	1616.0	0.0	2217.0
OTU_8	JN939440.1.1757	100.0	1200.0	0.0	0.0	1.0	1200.0	417.0	1616.0	0.0	2217.0
OTU_8	L05427.1.1802	100.0	1200.0	0.0	0.0	1.0	1200.0	434.0	1633.0	0.0	2217.0
OTU_8	L05428.1.1802	100.0	1200.0	0.0	0.0	1.0	1200.0	434.0	1633.0	0.0	2217.0
OTU_9	AB680016.1.1475	99.926	1348.0	1.0	0.0	1.0	1348.0	1358.0	11.0	0.0	2484.0
OTU_9	AJ620368.1.1513	99.926	1348.0	1.0	0.0	1.0	1348.0	1358.0	11.0	0.0	2484.0
OTU_9	AM747812.1.1545	99.926	1348.0	1.0	0.0	1.0	1348.0	1375.0	28.0	0.0	2484.0
OTU_9	CP002183.9750.11308	99.926	1348.0	1.0	0.0	1.0	1348.0	1387.0	40.0	0.0	2484.0
OTU_9	CP002183.906218.907775	99.926	1348.0	1.0	0.0	1.0	1348.0	1386.0	39.0	0.0	2484.0
OTU_9	CP011051.2063741.2065295	99.926	1348.0	1.0	0.0	1.0	1348.0	1386.0	39.0	0.0	2484.0
OTU_9	DQ207730.1.1534	99.926	1348.0	1.0	0.0	1.0	1348.0	1378.0	31.0	0.0	2484.0
OTU_9	DQ993670.1.1547	99.926	1348.0	1.0	0.0	1.0	1348.0	1379.0	32.0	0.0	2484.0
OTU_9	DQ993673.1.1468	99.926	1348.0	1.0	0.0	1.0	1348.0	1356.0	9.0	0.0	2484.0
OTU_9	EF433403.1.1468	99.926	1348.0	1.0	0.0	1.0	1348.0	1356.0	9.0	0.0	2484.0
