OTU_1	CDZG01008004.64163.65672	99.388	1308.0	6.0	2.0	1.0	1308.0	38.0	1343.0	0.0	2370.0
OTU_1	DQ801356.1.1392	98.777	1308.0	14.0	2.0	1.0	1308.0	42.0	1347.0	0.0	2326.0
OTU_1	EU464315.1.1388	98.549	1309.0	15.0	4.0	1.0	1308.0	38.0	1343.0	0.0	2309.0
OTU_1	EU465578.1.1400	98.471	1308.0	18.0	2.0	1.0	1308.0	50.0	1355.0	0.0	2303.0
OTU_1	EU775560.1.1400	98.624	1308.0	16.0	2.0	1.0	1308.0	50.0	1355.0	0.0	2314.0
OTU_1	FJ510600.1.1375	98.777	1308.0	14.0	2.0	1.0	1308.0	28.0	1333.0	0.0	2326.0
OTU_1	FJ510601.1.1372	99.083	1308.0	8.0	4.0	1.0	1308.0	27.0	1330.0	0.0	2346.0
OTU_1	HQ716108.1.1450	99.388	1308.0	6.0	2.0	1.0	1308.0	35.0	1340.0	0.0	2370.0
OTU_1	JQ184380.1.1350	98.624	1308.0	16.0	2.0	1.0	1308.0	18.0	1323.0	0.0	2314.0
OTU_1	JQ190528.1.1356	98.857	1312.0	7.0	8.0	1.0	1307.0	18.0	1326.0	0.0	2333.0
OTU_2	AB969339.1.1567	95.124	1128.0	35.0	17.0	153.0	1267.0	269.0	1389.0	0.0	1760.0
OTU_2	AM183026.1.1491	95.238	1134.0	36.0	15.0	146.0	1267.0	235.0	1362.0	0.0	1779.0
OTU_2	CP006011.947122.948685	94.604	1149.0	38.0	21.0	134.0	1267.0	250.0	1389.0	0.0	1757.0
OTU_2	CP006011.1378152.1379715	94.604	1149.0	38.0	21.0	134.0	1267.0	250.0	1389.0	0.0	1757.0
OTU_2	CP006011.1860606.1862169	94.604	1149.0	38.0	21.0	134.0	1267.0	250.0	1389.0	0.0	1757.0
OTU_2	CP006603.663092.664688	94.604	1149.0	38.0	21.0	134.0	1267.0	258.0	1397.0	0.0	1757.0
OTU_2	EF096549.1.1436	94.599	1148.0	40.0	19.0	134.0	1267.0	252.0	1391.0	0.0	1757.0
OTU_2	EF097036.1.1436	94.686	1148.0	39.0	19.0	134.0	1267.0	252.0	1391.0	0.0	1762.0
OTU_2	EU451944.1.1414	95.022	1145.0	38.0	16.0	135.0	1267.0	232.0	1369.0	0.0	1781.0
OTU_2	EU457777.1.1404	94.982	1136.0	35.0	19.0	146.0	1267.0	232.0	1359.0	0.0	1762.0
OTU_3	AJWZ01002193.94.1618	96.682	1326.0	29.0	15.0	1.0	1317.0	45.0	1364.0	0.0	2191.0
OTU_3	DQ796011.1.1401	96.573	1313.0	31.0	14.0	1.0	1305.0	45.0	1351.0	0.0	2163.0
OTU_3	DQ797075.1.1402	96.229	1326.0	35.0	15.0	1.0	1317.0	45.0	1364.0	0.0	2158.0
