1	>0468f752-7ae8-cca1-d1d3-e9eb86200d32	0.6060	M
1	>56f45032-9d0f-e609-547a-f005ce33444c	0.7355	M
1	>8efee186-f875-d01b-cbd9-0a05ec32605b	0.8503	M
1	>95e1a81b-dd86-1363-0e2e-884402ddb53b	0.7734	M
1	>419970e3-f7e8-c1e0-3172-57ad9d6b82bb	0.7738	M
1	>fdcd641a-09ab-ce66-8e96-58fb70757ec1	0.6169	M
1	>14ebd503-1dca-e489-e63c-fae4d3e6dd05	0.8126	M
1	>e389274a-d99f-2ad4-8aea-a5a80737a0fa	0.8097	M
1	>dbc8c236-f679-4f01-ba7a-819f1d964c7d	0.8019	M
1	>c0d055fd-f77e-8a06-2854-6f01d39b831e	0.5950	M
1	>fb5cd825-79cc-f82a-5fb8-82a6eff4a8a6	0.7758	M
1	>1756af8b-8b1b-baa8-5304-51f7f551fb78	0.6924	M
1	>bf928cbb-c1db-a6db-b0fd-2739862a376f	0.5777	E
1	>acb586f7-6f8e-64a1-d994-b9e3a4a94aa5	0.6292	M
1	>f49ca334-03d1-2b9e-d3cc-a0b5d5a3e62c	0.6964	M
1	>3ae5a698-2591-0756-5f97-f1b070ed4e52	0.8009	M
1	>1187d81b-d518-fb56-00a8-b9d4534f9ee2	0.8338	M
1	>53c60675-e2ad-c54a-b07e-19b76ce6391d	0.7777	M
1	>f5a9377e-ed08-b228-9628-2d97911edcef	0.6710	M
1	>a2164614-6ff7-9c08-756c-02ec18d6e62b	0.7466	M
1	>be2a8e05-a9ca-c3f3-f6c4-a8b1451a0d9d	0.6779	M
1	>fe4ff15d-519b-673a-59cc-cde19f2973ae	0.7774	M
1	>5f8900b5-c83a-1f23-9e81-1957f3cdcdba	0.6392	M
1	>b3e52dfb-fb2a-c0cb-e32e-ada80175b165	0.7591	M
1	>7b48f70f-19d8-3dd4-49c3-91611a91824a	0.8151	M
1	>d1bcd0b3-ab37-7199-af3d-d035e0e0c096	0.8347	M
1	>0aeef3d1-88fd-2714-7c8f-b0670027a7dd	0.6200	M
